movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
539,8060,3.0,1059782867,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,858,"","","","",3,1988,13.86,3.00,0.50,Crime,Drama,"","",""
540,26180,3.0,846074850,0,1993,Thriller,"","",1094,2.75,0.94,207,529,246,608,22,100,1993,5.83,3.34,0.78,Drama,Thriller,Action,Romance,Crime
541,9698,4.0,1014823665,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,969,707,"","","",5,1986,19.72,3.20,1.30,Crime,Drama,Thriller,Adventure,Comedy
551,2243,4.0,1231718388,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,497,6,21,39,454,68,1988,14.43,3.33,1.21,Drama,Comedy,Romance,Thriller,Adventure
555,19256,3.0,963272221,0,1993,Crime,Thriller,"",3312,3.80,0.90,10,780,733,480,457,9,1988,17.54,3.67,1.00,Thriller,Action,Adventure,Sci-Fi,""
575,22808,3.5,1300607558,1,1994,Children,Comedy,"",548,2.95,1.07,480,520,784,353,919,26,1991,11.30,3.17,1.10,Thriller,Drama,Comedy,Crime,Action
58,13944,4.5,1072022026,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,588,539,608,7,421,9,1994,1.27,4.11,0.42,Comedy,Romance,Adventure,Children,Drama
587,13944,4.0,1368291562,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,231,316,595,648,515,66,1993,7.31,4.09,0.70,Comedy,Drama,Action,Romance,Adventure
589,6819,3.5,1132069735,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,380,150,111,293,919,51,1989,13.68,3.88,0.62,Thriller,Drama,Action,Crime,Adventure
594,16822,5.0,840343765,1,1937,Animation,Children,Drama,3902,3.61,0.97,334,608,314,497,515,85,1993,1.43,3.53,1.14,Drama,Romance,Thriller,Comedy,Crime
597,17095,3.0,967670244,0,1990,Comedy,Romance,"",7314,3.41,0.98,573,508,509,838,85,26,1990,9.54,3.62,0.90,Drama,Romance,Comedy,War,Fantasy
6,2080,4.0,975144536,1,1995,Action,Crime,Thriller,5245,3.84,0.86,480,589,858,541,367,50,1984,17.81,3.76,1.00,Drama,Action,Thriller,Crime,Adventure
608,23138,5.0,837708529,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,587,500,440,527,454,34,1993,1.67,3.24,1.16,Drama,Thriller,Comedy,War,Romance
608,28319,5.0,850150488,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,112,25,"","","",7,1995,0.49,3.29,1.25,Drama,Romance,Action,Adventure,Comedy
608,5623,4.0,1043961326,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,923,750,858,151,948,85,1972,23.41,3.89,0.86,Drama,Romance,Comedy,Thriller,Crime
608,6776,4.0,1332450767,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,97,541,750,296,"",5,1986,13.65,3.80,1.30,Comedy,Crime,Drama,Thriller,War
647,7960,4.0,864505149,1,1996,Action,Crime,Drama,1719,3.57,0.84,376,260,494,733,786,16,1994,4.70,3.62,0.89,Action,Thriller,Adventure,Sci-Fi,Mystery
678,9698,5.0,965244459,1,1993,Drama,Thriller,"",620,4.10,0.86,924,608,908,923,912,30,1983,18.44,3.63,1.13,Drama,Comedy,Thriller,Romance,Crime
70,2540,3.0,842149360,0,1996,Action,Comedy,Horror,2831,3.24,1.08,628,708,175,14,247,75,1994,1.43,3.77,1.09,Drama,Thriller,Comedy,Crime,Romance
708,5557,3.0,854845781,0,1996,Comedy,Romance,"",3337,3.39,0.91,104,52,6,1,780,17,1995,0.51,3.29,0.59,Action,Adventure,Thriller,Comedy,Mystery
711,9698,1.0,965242295,0,1996,Adventure,Children,"",461,2.71,1.14,293,586,11,348,52,15,1986,16.98,3.67,0.90,Comedy,Drama,Thriller,Romance,Crime
73,3035,4.0,976494122,1,1995,Drama,War,"",670,3.77,1.06,308,501,318,111,151,26,1987,15.17,4.00,1.17,Drama,Comedy,Romance,Thriller,Action
736,5623,4.0,1112803750,1,1996,Action,Adventure,Romance,6990,3.18,1.02,165,648,349,344,380,100,1977,21.46,3.88,0.84,Drama,Romance,Comedy,Thriller,Crime
750,11259,5.0,975561780,1,1964,Comedy,War,"",5151,4.24,0.88,913,903,318,741,919,56,1987,15.29,3.88,0.69,Drama,Comedy,Crime,Romance,Thriller
778,22214,4.0,862557132,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,805,104,608,36,733,28,1994,3.55,3.25,0.84,Thriller,Drama,Comedy,Adventure,Crime
778,3485,3.5,1192370765,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,750,919,223,912,111,31,1986,15.60,3.34,1.39,Thriller,Comedy,Drama,Crime,Action
780,6819,3.5,1132068122,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,260,110,592,356,593,23,1988,15.33,3.76,0.65,Drama,Action,Crime,Thriller,Adventure
783,17724,4.0,1288977840,1,1996,Animation,Children,Drama,2215,3.25,1.09,239,616,595,588,551,15,1984,19.74,3.43,0.92,Children,Animation,Fantasy,Musical,Comedy
786,26180,4.0,846075100,1,1996,Action,Drama,Thriller,3445,3.15,0.99,382,194,305,494,345,100,1993,7.92,3.37,0.79,Drama,Thriller,Comedy,Romance,Crime
799,2627,3.0,853253356,0,1996,Comedy,Horror,Thriller,1358,3.37,0.93,97,112,6,32,25,19,1995,0.51,3.11,1.05,Crime,Drama,Thriller,Action,Romance
830,23545,2.0,1012334078,0,1996,Comedy,"","",1484,3.05,1.07,275,551,317,313,588,73,1994,2.49,2.78,1.03,Romance,Comedy,Children,Adventure,Fantasy
832,1301,3.0,856969408,0,1996,Crime,Thriller,"",3052,3.44,0.92,608,"","","","",5,1995,0.45,3.00,0.71,Comedy,Crime,Drama,Thriller,""
833,23545,2.0,1012334741,0,1996,Comedy,"","",312,2.77,1.24,275,551,317,313,588,97,1994,2.21,2.57,1.03,Romance,Comedy,Children,Adventure,Fantasy
858,10519,3.5,1171223913,1,1972,Crime,Drama,"",8996,4.35,0.86,780,648,480,588,356,14,1993,4.89,3.43,0.39,Adventure,Thriller,Action,Drama,Children
908,21591,4.0,1167788501,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,318,"","","","",7,1990,6.24,2.07,0.98,Crime,Drama,"","",""
908,6114,5.0,949863820,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,541,492,910,150,750,36,1985,17.17,3.62,1.08,Drama,Comedy,Thriller,Crime,Adventure
928,9698,5.0,965245430,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,911,904,903,555,164,48,1982,18.59,3.69,1.09,Drama,Thriller,Comedy,Romance,Mystery
968,24033,3.5,1394973585,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,593,724,475,914,256,5,1987,13.32,4.00,0.61,Drama,Comedy,Horror,Thriller,Sci-Fi
969,9698,5.0,1014823551,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,707,"","","","",4,1995,1.41,2.75,0.96,Crime,Drama,Thriller,"",""
986,20211,3.0,938734438,0,1996,Adventure,Children,"",616,3.50,0.97,334,678,549,232,"",5,1993,0.55,4.20,0.84,Drama,Comedy,Romance,Musical,Thriller
1,10154,3.0,1160410350,0,1995,Adventure,Animation,Children,10759,3.91,0.89,260,780,356,345,852,12,1992,5.14,3.50,1.21,Comedy,Romance,Drama,Thriller,Action
1,6108,4.0,1190888341,1,1995,Adventure,Animation,Children,10759,3.91,0.89,590,32,527,780,480,10,1993,1.96,3.75,0.59,Drama,Thriller,Action,Adventure,Sci-Fi
10,1105,4.0,836731759,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,457,593,318,588,153,18,1993,1.87,3.33,1.14,Crime,Adventure,Drama,Comedy,Thriller
10,4999,2.5,1234221925,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,288,47,745,290,247,64,1991,7.23,2.97,1.27,Thriller,Crime,Drama,Action,Comedy
10,7701,4.0,841303148,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,356,318,292,457,593,15,1993,1.64,3.80,1.01,Thriller,Crime,Drama,Animation,Children
110,23922,3.5,1149431138,1,1995,Action,Drama,War,11637,4.04,0.97,260,466,163,"","",9,1992,5.81,2.83,1.00,Action,Romance,Western,Comedy,War
141,4735,4.0,891334667,1,1996,Comedy,"","",4859,3.52,0.96,6,858,608,17,260,12,1992,8.30,3.83,0.94,Drama,Crime,Adventure,Comedy,Action
150,7395,4.0,828966748,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,349,421,434,595,105,7,1993,1.38,3.71,1.38,Drama,Romance,Children,Action,Adventure
151,5542,5.0,974338212,1,1995,Action,Drama,Romance,2767,3.57,0.92,897,356,161,110,590,9,1979,18.83,3.78,0.44,Drama,War,Adventure,Thriller,Western
153,23807,4.0,835967883,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,349,344,590,150,380,7,1992,2.34,4.00,0.82,Adventure,Drama,Action,Comedy,Thriller
172,4999,2.5,1234130330,0,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,589,353,111,25,750,49,1990,8.11,2.97,1.36,Thriller,Crime,Drama,Action,Comedy
173,2851,2.5,1085428642,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,653,750,"","","",3,1984,17.93,3.50,1.50,Comedy,War,Action,Adventure,Fantasy
185,26980,4.0,852667762,1,1995,Action,Crime,Thriller,5344,3.11,0.96,208,457,924,471,858,54,1994,5.00,3.83,0.95,Adventure,Drama,Action,Thriller,Comedy
191,18515,1.5,1288392586,0,1995,Drama,Romance,"",349,2.67,1.16,123,923,750,608,184,93,1988,14.56,2.83,1.02,Drama,Comedy,Thriller,Crime,Fantasy
2,16355,3.0,840501387,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,260,36,198,466,370,77,1993,2.41,3.23,0.96,Drama,Action,Thriller,Crime,Comedy
204,23807,4.0,835968085,1,1995,Action,"","",1782,2.97,1.06,2,235,186,196,377,64,1993,1.29,3.64,0.70,Drama,Comedy,Adventure,Action,Thriller
208,18515,1.5,1217812652,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,154,475,45,342,596,76,1988,14.68,2.83,1.04,Drama,Thriller,Comedy,Crime,Fantasy
208,3177,3.0,1308249528,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,733,367,231,316,165,23,1993,4.88,3.48,0.63,Action,Thriller,Drama,Comedy,Sci-Fi
247,24552,4.0,940208551,1,1994,Crime,Drama,"",1650,3.85,0.90,930,912,"","","",2,1944,2.83,4.50,0.71,Romance,Drama,Film-Noir,Thriller,""
252,23807,3.0,835968039,0,1994,Comedy,Romance,"",2189,3.22,0.85,377,440,553,589,11,55,1993,1.35,3.67,0.72,Drama,Comedy,Action,Adventure,Thriller
260,13023,3.5,1190238559,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,32,110,480,593,380,13,1993,1.46,3.42,1.00,Thriller,Comedy,Crime,Action,Horror
260,20631,3.0,1089074382,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,745,145,"","","",5,1995,0.55,2.70,1.15,Comedy,Action,Crime,Drama,Thriller
260,23320,4.0,952609429,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,32,515,"","","",2,1994,1.41,4.50,0.71,Drama,Romance,Mystery,Sci-Fi,Thriller
260,5726,5.0,967419035,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,953,920,919,70,481,75,1984,19.68,3.44,1.19,Comedy,Drama,Thriller,Romance,Crime
266,20257,1.0,855194773,0,1994,Drama,Romance,War,3492,3.48,1.03,160,293,966,547,429,100,1989,13.78,3.16,0.92,Drama,Romance,Comedy,Action,Thriller
282,18515,2.5,1288394693,0,1994,Drama,"","",2426,3.39,1.00,858,123,923,750,608,100,1988,14.23,2.75,1.01,Drama,Comedy,Thriller,Crime,War
292,23320,4.0,953415201,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,349,89,70,377,110,19,1992,5.74,3.89,0.74,Thriller,Action,Drama,Crime,Romance
296,4605,4.0,1418136502,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,541,593,260,"","",3,1983,7.09,4.17,0.29,Action,Sci-Fi,Thriller,Adventure,Crime
296,7395,2.0,828966749,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,161,165,158,150,349,13,1994,1.21,3.62,1.12,Drama,Adventure,Thriller,Children,Action
3,23517,4.0,866634425,1,1995,Comedy,Romance,"",2769,3.15,0.99,830,694,832,100,628,26,1994,4.69,3.77,0.82,Thriller,Action,Drama,Adventure,Crime
3,6061,3.0,859146739,0,1995,Comedy,Romance,"",2769,3.15,0.99,7,62,1,141,25,8,1995,0.52,3.75,0.46,Drama,Romance,Comedy,Adventure,Animation
300,22714,4.0,839302166,1,1994,Drama,"","",4445,3.68,0.82,34,318,457,593,150,15,1993,1.92,3.33,1.11,Drama,Crime,Thriller,Adventure,IMAX
329,5726,2.0,967434627,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,555,296,154,123,800,100,1983,19.05,3.48,1.13,Comedy,Drama,Thriller,Romance,Children
331,22064,3.0,833205882,0,1994,Drama,"","",123,3.29,0.93,613,527,308,306,307,30,1993,1.73,3.37,0.93,Drama,Comedy,Romance,Adventure,IMAX
337,1105,4.0,836732704,1,1993,Drama,"","",3889,3.76,0.86,608,471,345,321,341,84,1993,2.38,3.70,1.11,Drama,Comedy,Romance,Crime,Thriller
337,4022,4.0,1281644950,1,1993,Drama,"","",3889,3.76,0.86,778,2,39,454,253,44,1993,3.60,3.43,0.57,Drama,Comedy,Adventure,Romance,Thriller
352,4285,4.0,991804717,1,1994,Comedy,Drama,"",296,3.27,0.98,586,278,218,552,516,72,1984,18.93,3.68,0.92,Comedy,Romance,Drama,Thriller,Adventure
353,4285,3.0,991801136,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,708,733,901,915,904,9,1967,21.15,4.44,0.73,Romance,Comedy,Thriller,Drama,Mystery
356,20762,4.0,833563892,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,261,364,593,34,410,21,1993,1.68,3.71,1.06,Children,Adventure,Drama,Animation,IMAX
356,22918,5.0,840561364,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,48,594,616,610,588,12,1985,16.90,3.92,0.90,Drama,Animation,Adventure,Children,Musical
356,29767,5.0,1002141601,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,296,150,"","","",2,1994,0.71,4.00,0.00,Drama,Adventure,IMAX,Comedy,Crime
356,6108,3.5,1213944025,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,364,293,111,288,10,32,1993,5.24,3.80,0.57,Thriller,Action,Adventure,Crime,Drama
357,6169,4.0,842753204,1,1994,Comedy,Romance,"",6126,3.63,0.94,32,266,50,597,454,32,1993,1.87,3.56,0.80,Thriller,Drama,Comedy,Romance,Crime
36,22714,5.0,839303558,1,1995,Crime,Drama,"",4547,3.94,0.90,246,170,338,477,112,61,1993,1.41,3.59,0.92,Drama,Comedy,Thriller,Adventure,Crime
380,29671,3.5,1369599592,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,480,589,608,101,593,10,1993,1.79,4.10,0.81,Crime,Thriller,Comedy,Drama,Adventure
39,20762,2.0,833563582,0,1995,Comedy,Romance,"",5741,3.42,0.98,593,34,410,1,316,15,1993,1.88,3.87,1.06,Children,Adventure,Animation,Comedy,Fantasy
434,5172,3.0,974781697,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,165,10,592,163,21,26,1988,12.09,3.85,0.78,Action,Thriller,Sci-Fi,Adventure,Crime
440,9197,4.0,980060884,1,1993,Comedy,Romance,"",4180,3.60,0.81,899,928,280,361,508,100,1985,18.01,3.36,1.11,Comedy,Drama,Romance,Crime,Thriller
457,22476,3.0,835563495,0,1993,Thriller,"","",10736,3.97,0.78,208,165,150,"","",13,1994,1.63,3.23,0.44,Adventure,Action,Drama,IMAX,Crime
48,5247,1.0,1078795166,0,1995,Animation,Children,Drama,2834,2.94,1.06,852,529,236,432,"",5,1983,24.85,3.40,0.82,Comedy,Romance,Drama,Adventure,Western
485,4999,0.5,1234130272,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,589,353,111,25,750,48,1990,8.19,3.02,1.32,Thriller,Crime,Drama,Action,Comedy
494,28918,4.0,864139235,1,1996,Action,Adventure,Thriller,2592,3.37,0.92,733,62,25,17,32,14,1995,0.51,3.79,0.89,Thriller,Action,Adventure,Drama,Mystery
50,6169,4.0,842753141,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,597,454,47,339,480,27,1993,1.96,3.56,0.85,Thriller,Drama,Comedy,Romance,Adventure
500,12896,5.0,848986806,1,1993,Comedy,Drama,"",7349,3.39,0.96,589,454,377,110,480,10,1993,1.62,4.50,0.85,Thriller,Action,Drama,Adventure,Sci-Fi
513,20257,1.0,855193700,0,1994,Comedy,Mystery,Romance,135,2.89,1.05,982,339,464,292,531,100,1983,19.35,3.40,0.89,Drama,Romance,Thriller,Comedy,Crime
52,5726,3.0,967416837,0,1995,Comedy,Drama,Romance,2033,3.54,0.91,838,588,562,728,441,26,1988,15.24,3.73,1.12,Comedy,Drama,Animation,Children,Romance
527,10688,3.5,1384146810,1,1993,Drama,War,"",11017,4.30,0.83,50,318,65,765,88,7,1995,0.79,4.14,0.63,Comedy,Thriller,Drama,Crime,Horror
539,8768,3.0,1173244009,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,587,500,597,858,608,23,1991,8.55,3.37,1.05,Comedy,Drama,Romance,Crime,Adventure
551,13262,1.0,958264209,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,480,6,588,319,25,23,1991,10.91,4.00,0.95,Drama,Thriller,Comedy,Crime,Children
58,22296,5.0,852182040,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,608,6,17,"","",6,1995,0.52,3.83,0.98,Drama,Crime,Thriller,Romance,Action
593,27280,3.0,1016743848,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,913,231,785,908,"",7,1978,22.19,3.57,0.98,Adventure,Mystery,Comedy,Action,Romance
593,4999,3.5,1234126271,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,260,32,165,592,858,17,1990,8.91,3.26,1.37,Thriller,Drama,Action,Crime,Sci-Fi
595,22863,5.0,832496208,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,296,590,150,"","",10,1993,2.15,3.40,0.70,Drama,Adventure,IMAX,Western,Comedy
595,7726,4.0,1017516090,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,590,"","","","",9,1981,23.97,2.89,0.60,Adventure,Drama,Western,"",""
597,4285,5.0,991803453,1,1990,Comedy,Romance,"",7314,3.41,0.98,357,838,551,356,497,40,1977,22.33,3.88,0.94,Comedy,Romance,Drama,Thriller,Mystery
597,4999,2.5,1234133836,0,1990,Comedy,Romance,"",7314,3.41,0.98,47,745,290,247,589,58,1991,7.55,3.03,1.30,Thriller,Crime,Drama,Comedy,Action
605,4735,3.0,891334667,0,1996,Drama,Romance,"",767,3.28,0.91,6,858,608,17,260,11,1991,8.60,3.91,0.94,Drama,Crime,Adventure,Comedy,Action
608,9197,4.0,980061582,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,904,938,918,919,7,100,1986,16.28,3.36,1.09,Comedy,Romance,Drama,Thriller,Crime
648,12896,5.0,848987467,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,168,368,736,2,315,22,1993,1.74,4.64,0.66,Drama,Thriller,Action,Adventure,Romance
65,4285,3.0,991806125,0,1996,Comedy,"","",1104,2.41,1.23,234,118,518,788,3,100,1991,10.13,3.16,1.06,Comedy,Romance,Drama,Fantasy,Thriller
709,8272,3.0,859480162,0,1988,Adventure,Animation,Children,583,3.28,0.89,908,904,34,361,454,54,1990,11.03,3.76,0.80,Drama,Romance,Thriller,Adventure,Comedy
714,4605,4.0,1419609040,1,1995,Drama,Mystery,Western,739,3.88,1.02,47,318,908,50,923,10,1980,18.26,3.95,0.37,Thriller,Crime,Mystery,Action,Drama
715,1105,5.0,836732826,1,1995,Drama,Romance,"",129,3.53,1.02,461,233,535,348,25,94,1993,2.26,3.82,1.11,Drama,Comedy,Romance,Crime,Thriller
736,3177,2.5,1308249366,0,1996,Action,Adventure,Romance,6990,3.18,1.02,367,231,316,165,377,20,1992,5.11,3.55,0.63,Action,Thriller,Drama,Comedy,Sci-Fi
745,19855,4.0,957471389,1,1995,Animation,Children,Comedy,2625,4.16,0.91,260,671,581,556,924,48,1982,18.87,3.67,1.15,Drama,Thriller,Adventure,Crime,Comedy
750,16634,5.0,1059075927,1,1964,Comedy,War,"",5151,4.24,0.88,923,924,800,906,950,30,1956,18.22,4.47,0.64,Romance,Mystery,Comedy,Thriller,Drama
801,4285,3.0,991804515,0,1996,Children,Comedy,"",390,2.93,1.06,552,516,550,45,367,67,1983,19.42,3.67,0.93,Comedy,Romance,Drama,Thriller,Adventure
802,7701,3.0,844089650,0,1996,Drama,Romance,"",2710,3.46,0.97,20,6,195,456,357,39,1993,1.67,3.95,0.86,Thriller,Drama,Comedy,Action,Crime
805,20493,4.0,843397302,1,1996,Drama,Thriller,"",2550,3.67,0.90,802,141,161,480,318,19,1993,1.89,3.79,0.85,Drama,Thriller,Comedy,Adventure,Crime
818,9197,4.0,995088787,1,1996,Comedy,"","",637,2.63,1.12,532,585,144,141,104,100,1986,17.31,3.24,1.11,Drama,Comedy,Romance,Thriller,Crime
830,23517,5.0,866634289,1,1996,Comedy,"","",1484,3.05,1.07,694,832,100,628,95,23,1994,4.98,3.78,0.80,Thriller,Action,Drama,Adventure,Crime
832,3994,1.5,1349937679,0,1996,Crime,Thriller,"",3052,3.44,0.92,"","","","","",2,1994,1.41,2.00,0.00,"","","","",""
858,12477,5.0,965075068,1,1972,Crime,Drama,"",8996,4.35,0.86,"","","","","",2,1992,4.24,2.50,0.71,"","","","",""
858,4022,4.0,1281628936,1,1972,Crime,Drama,"",8996,4.35,0.86,50,293,838,356,527,13,1994,1.05,3.69,0.69,Drama,Romance,Comedy,Thriller,Action
904,8768,4.0,1180243853,1,1954,Mystery,Thriller,"",3845,4.25,0.77,953,36,529,326,678,59,1989,13.40,3.03,1.18,Drama,Comedy,Romance,Crime,Adventure
909,9197,3.0,980054653,0,1960,Comedy,Drama,Romance,1131,4.02,0.82,34,898,910,920,950,51,1968,24.96,3.37,0.94,Drama,Comedy,Romance,Crime,Musical
911,16634,5.0,1040480559,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,915,909,910,955,905,20,1957,18.81,4.40,0.68,Romance,Comedy,Thriller,Mystery,Drama
923,15432,2.5,1336410837,0,1941,Drama,Mystery,"",3926,4.13,0.96,7,903,901,912,593,65,1976,22.09,2.72,0.96,Romance,Drama,Comedy,Musical,Crime
924,16634,5.0,1058104998,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,800,906,950,913,904,28,1957,18.51,4.43,0.65,Romance,Comedy,Mystery,Thriller,Drama
924,23922,4.0,1149431314,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,527,593,356,110,260,13,1992,4.84,3.19,1.01,Action,War,Drama,Romance,Comedy
928,5726,5.0,967417545,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,344,585,171,410,144,43,1990,12.19,3.33,1.29,Comedy,Drama,Children,Animation,Romance
938,9197,4.0,980061387,1,1958,Musical,"","",416,3.59,1.04,918,919,7,638,539,100,1986,16.39,3.35,1.08,Comedy,Drama,Romance,Thriller,Crime
945,9197,3.5,1163701110,1,1935,Comedy,Musical,Romance,472,4.01,0.84,318,917,595,830,922,29,1972,24.88,3.14,0.92,Drama,Romance,Comedy,Musical,Thriller
950,15727,5.0,1414279887,1,1934,Comedy,Crime,"",793,4.20,0.76,908,912,904,50,318,10,1982,21.34,3.75,1.16,Mystery,Thriller,Comedy,Crime,Drama
954,9197,4.0,1173580315,1,1939,Drama,"","",1241,4.00,0.87,929,345,945,318,917,34,1970,25.18,3.18,0.89,Drama,Comedy,Romance,Musical,Thriller
969,19855,4.0,957468398,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,318,904,750,919,951,12,1962,21.57,4.25,0.87,Romance,Drama,Mystery,Thriller,Adventure
969,8351,5.0,945059192,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,899,916,17,912,902,19,1972,22.03,4.21,0.98,Mystery,Romance,Drama,Thriller,Comedy
971,5726,4.0,967500950,1,1958,Drama,"","",665,4.01,0.81,766,299,538,36,32,100,1985,17.47,3.32,1.10,Drama,Thriller,Romance,Comedy,Crime
1,17694,5.0,876099963,1,1995,Adventure,Animation,Children,10759,3.91,0.89,733,260,"","","",3,1989,10.97,3.67,1.53,Action,Adventure,Sci-Fi,Thriller,""
1,24412,4.5,1214499230,1,1995,Adventure,Animation,Children,10759,3.91,0.89,592,356,296,480,318,6,1985,17.17,4.17,0.68,Crime,Drama,Thriller,Action,Comedy
101,7232,4.5,1206411233,1,1996,Adventure,Comedy,Crime,938,3.79,0.87,224,785,852,163,112,86,1985,16.76,3.11,1.29,Comedy,Drama,Crime,Thriller,Action
104,17694,5.0,876100718,1,1996,Comedy,"","",3954,3.40,1.06,18,842,64,3,886,27,1995,3.64,3.78,0.89,Action,Adventure,Thriller,Comedy,Romance
104,17986,3.5,1388598732,1,1996,Comedy,"","",3954,3.40,1.06,480,593,912,111,296,12,1983,20.54,3.38,0.64,Drama,Thriller,Crime,Animation,Children
105,14534,1.0,834590029,0,1995,Drama,Romance,"",2087,3.30,1.15,480,48,350,356,293,43,1993,1.41,3.67,1.04,Drama,Thriller,Action,Comedy,Crime
150,18216,4.5,1243551974,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,588,924,999,32,954,9,1985,19.55,3.39,1.24,Drama,Sci-Fi,Adventure,Mystery,Thriller
153,20695,3.0,830955133,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,"","","","","",4,1992,2.50,3.00,0.00,"","","","",""
161,26162,4.0,1203427056,1,1995,Drama,Thriller,War,5113,3.74,0.80,292,347,999,159,259,100,1993,4.41,3.03,1.14,Drama,Romance,Comedy,Crime,Thriller
163,22980,4.5,1145333647,1,1995,Action,Romance,Western,3058,3.44,0.94,733,165,527,552,"",11,1994,1.10,2.95,0.79,Action,Adventure,Thriller,Comedy,Romance
163,8222,2.0,1001584649,0,1995,Action,Romance,Western,3058,3.44,0.94,628,319,589,117,593,27,1993,4.52,3.56,1.05,Thriller,Crime,Drama,Comedy,Mystery
165,22980,3.5,1145333476,1,1995,Action,Crime,Thriller,7392,3.50,0.89,527,552,"","","",7,1993,0.76,2.79,0.70,Action,Adventure,Comedy,Romance,Drama
165,26162,1.0,1183036832,0,1995,Action,Crime,Thriller,7392,3.50,0.89,412,832,377,110,431,100,1992,8.12,3.25,1.03,Drama,Romance,Comedy,Crime,Thriller
17,22420,4.0,955266901,1,1995,Drama,Romance,"",4556,3.97,0.94,260,969,858,493,912,7,1974,21.47,4.14,1.21,Drama,Romance,Action,Crime,Adventure
173,12887,3.0,1174791188,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,832,160,420,16,317,78,1987,15.77,4.12,0.73,Thriller,Drama,Action,Adventure,Comedy
173,4357,2.5,1292747959,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,509,508,597,924,919,50,1991,9.85,3.01,0.71,Drama,Adventure,Action,Comedy,Sci-Fi
